# Drag Curve (Up to date),
# 2974 data points written for 2 variables.,
# Simulation warnings:,
#   No recovery device defined in the simulation.,
#   Open forward airframe (diameter > 0):  ""Transition""",
#,
# Mach number (​),Drag coefficient (​)
# Event SIM_WARN occurred at t=0 seconds: No recovery device defined in the simulation.,
# Event IGNITION occurred at t=0 seconds,
# Event LAUNCH occurred at t=0 seconds,
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.068,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.067,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.066,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
0.065,0.456
# Event GROUND_HIT occurred at t=147.25 seconds,
# Event SIMULATION_END occurred at t=147.25 seconds,
0.065,0.456
