Mach,CD
4.90,0.3077290074256710797496909644
4.91,0.3073577030032288809876490339
4.92,0.3069872463189172135029969668
4.93,0.3066176458233311886970536410
4.94,0.3062488699642859744628181970
4.95,0.3058809364982938593857380514
4.96,0.3055138038768108357772377519
4.97,0.3051474800936551162390697901
4.98,0.3047819338281099120499679045
4.99,0.3044171728505127648247345551
5.00,0.3040531756149767251125724110
5.01,0.3037187857810183417155159722
5.02,0.3033640417553515771454075447
5.03,0.3030102092806963723896964370
5.04,0.3026572158999372154615395859
5.05,0.3023050682812374546775534401
5.06,0.3019537735520465601163403707
5.07,0.3016032992898817046507563147
5.08,0.3012536322083395520722958828
5.09,0.3009047696912063643416666082
5.10,0.3005566787004052169870286464
5.11,0.3002093766442231494611421047
5.12,0.2998628507264643261530469103
5.13,0.2995170481639390261860437699
5.14,0.2991719959741603568647718736
5.15,0.2988276614023413204597441649
5.16,0.2984840421276497122899563210
5.17,0.2981411249963772391444301806
5.18,0.2977988972920657900276367870
5.19,0.2974573267269590356708406728
5.20,0.2971164299832421316782050449
5.21,0.2967761850038850251470482205
5.22,0.2964365687066848215444217925
5.23,0.2960975884379397377287030854
5.24,0.2957592217602684751778362450
5.25,0.2954214360422663525401811156
5.26,0.2950842684625365746833968389
5.27,0.2947476566181583897433477993
5.28,0.2944116077137433656208897497
5.29,0.2940761093691306328989834764
5.30,0.2937411488147259162965373982
5.31,0.2934067234945127550809889694
5.32,0.2930728112596901063501708949
5.33,0.2927393889829063534563551977
5.34,0.2924064645384130123368744043
5.35,0.2920740254154526289286985603
5.36,0.2917420389204887607725665903
5.37,0.2914105125685703314366123552
5.38,0.2910794140794570219562032038
5.39,0.2907487507968746771323742108
5.40,0.2904185104623010520053668721
5.41,0.2900886704439966044373539384
5.42,0.2897592183147924501118744170
5.43,0.2894301418483323452415828807
5.44,0.2891014486380307178353393508
5.45,0.2887731059126288797333740476
5.46,0.2884451016669537185507339284
5.47,0.2881174333416307379766606534
5.48,0.2877900687630028242589687755
5.49,0.2874630353953852823705679058
5.50,0.2871362809013986003972396280
5.51,0.2868098231384532343391904219
5.52,0.2864836296059556162759692164
5.53,0.2861576879993818430010440211
5.54,0.2858319962067884224623800090
5.55,0.2855065517622117118911081567
5.56,0.2851813123935192774985094729
5.57,0.2848562958392917729247995215
5.58,0.2845314900277943525081168855
5.59,0.2842068525384709667889754527
5.60,0.2838823913194367665696495157
5.61,0.2835581037954667579282413276
5.62,0.2832339581127030836003225816
5.63,0.2829099718951686357848754800
5.64,0.2825860829549630595510662380
5.65,0.2822623292890110379716928824
5.66,0.2819386683803459493548305696
5.67,0.2816151084202289784961787075
5.68,0.2812916370872213861232265271
5.69,0.2809682324164732313393371092
5.70,0.2806448619366581808827005774
5.71,0.2803215538743997637958299581
5.72,0.2799982859509632392947575234
5.73,0.2796750160695275949145329397
5.74,0.2793517821431790483575252518
5.75,0.2790285220947949012509728654
5.76,0.2787052640247656072484876642
5.77,0.2783819655395388166791500357
5.78,0.2780586449260334329391332616
5.79,0.2777352699783442448414096757
5.80,0.2774118386678520834580496097
5.81,0.2770883289755142940434608744
5.82,0.2767647390559235937757699633
5.83,0.2764410465801491347805360530
5.84,0.2761172498852535261085131788
5.85,0.2757933266634057567461827942
5.86,0.2754692852680869116345226382
5.87,0.2751450935736508465433559899
5.88,0.2748207396267009527600398296
5.89,0.2744962314830313211621221172
5.90,0.2741715472076030399147639175
5.91,0.2738466748744588610951903000
5.92,0.2735215925667319618450712822
5.93,0.2731962985345047513702399728
5.94,0.2728707905625005451638255559
5.95,0.2725450369192457468023342562
5.96,0.2722190358800161513708834234
5.97,0.2718927952594738231018800156
5.98,0.2715662633510549649834038710
5.99,0.2712394484548449909371396428
6.00,0.2709123584150103817482880134
6.01,0.2706161017295082521172847631
6.02,0.2703555162660293404950205401
6.03,0.2700954004816108076952212747
6.04,0.2698357522591125328056996826
6.05,0.2695765701002782706103121465
6.06,0.2693178419070283111335757917
6.07,0.2690595761959352391558003312
6.08,0.2688017608877890469959143971
6.09,0.2685444145138461238238028021
6.10,0.2682875150135803740044480949
6.11,0.2680310709327976662780239569
6.12,0.2677750702294680272516179122
6.13,0.2675195213162785535343096477
6.14,0.2672644324650515620335940002
6.15,0.2670097719557050641090075715
6.16,0.2667555582222699206190345165
6.17,0.2665017892681743186461749262
6.18,0.2662484535439421450120947716
6.19,0.2659955692169099282562804375
6.20,0.2657431048965851864117915064
6.21,0.2654910887655973562087743939
6.22,0.2652394991594721784755849175
6.23,0.2649883442788344020815033828
6.24,0.2647376127606103164808841856
6.25,0.2644873026786510433547548958
6.26,0.2642374325420983918041637464
6.27,0.2639879807250274126846317174
6.28,0.2637389556091181770939241591
6.29,0.2634903455836025457353534191
6.30,0.2632421490452382872805120038
6.31,0.2629943742592572436405350443
6.32,0.2627470199158167058444541064
6.33,0.2625000741564414841628715078
6.34,0.2622535456842700932023772006
